codigo;codempresa;codigo_administrativo;codigo_unit;razao_social;nome_fantasia;responsavel;cnpj;contato_nome;contato_ddd1;contato_telefone1;inscricao_estadual;inscricao_municipal;ramo_atividade;tratamento;estado_civil;oab;cpf;rg;nascimento;profissao;nacionalidade;logradouro;numero;complemento;bairro;cep;cidade;uf;ddd1;telefone1;ddd2;telefone2;ddd3;telefone3;email1;email2;site;observacoes;cliente;tipocliente;ativo;inclusao;matricula;grupo_cliente;contato_nome2;contato_nome3;contato_ddd2;contato_ddd3;contato_telefone2;contato_telefone3;contato_setor1;contato_setor2;contato_setor3;contato_email1;contato_email2;contato_email3;ddd_comercial;telefone_comercial;pis;nome_pai;nome_mae;pac;visualizado_relatorio_pac;pac_regional;cod_fase_cliente;migracao;razao_social_2;migracao2;cpf_cnpj;escritorio;cod_perfil_cliente;campo_livre1;campo_livre2;cod_campo_livre2;cod_terceiro_categoria;numero_pasta;migracao_parceiro;cod_cliente_estado_civil;cod_usuario;cod_estado_brasil;migracao3;cod_escolaridade
14243374;92577;;0;Fulano(a) 751;;;12.345.678/0001-716;;;;;;;;CA;;;12.123.123-749;18/08/1956 00:00;Encarregado;Brasileira;Rua dos Candidatos, Escola Advbox, n 751;;;Bethânia;;Floripa;SC;;(00) 1234-5155;;(00) 9999-1859;;;;;;;FI;2;1;07/10/2016 15:28;;0;;;;;;;;;;;;;;(00) 1234-5931;;;;0;0;;1;;FULANO(A) 751;;12.345.678/0001-716;;0;;;;;;;;;;;
8126361;92577;;0;Fulano(a) 752;;;12.345.678/0001-717;;;;;;;;CA;;;12.123.123-750;01/03/1973 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 752;;;Jardim Vitória;;Florianopolis;SC;;(00) 1234-5156;;(00) 9999-1860;;;;;;;FI;1;1;13/03/2014 17:21;;57759;;;;;;;;;;;;;;(00) 1234-5932;;;;0;0;;1;;FULANO(A) 752;;12.345.678/0001-717;;0;;;6280;;298;;;;;;
8088282;92577;;0;Fulano(a) 753;;;12.345.678/0001-718;;;;;;;;;;;12.123.123-751;;;;Rua dos Candidatos, Escola Advbox, n 753;;;;;Florianopolis;SC;;(00) 1234-5157;;(00) 9999-1861;;;;;;;FI;2;1;07/03/2014 13:38;;0;;;;;;;;;;;;;;(00) 1234-5933;;;;0;0;;1;;FULANO(A) 753;;12.345.678/0001-718;;0;;;;;;;;;;;
105677945;92577;;0;Fulano(a) 754;;;12.345.678/0001-719;;;;;;;;DV;;;12.123.123-752;17/07/1991 00:00;Atendente;Brasileira;Rua dos Candidatos, Escola Advbox, n 754;;;Jardim Vitória;;Florianopolis;SC;;(00) 1234-5158;;(00) 9999-1862;;;;;;;FI;1;1;22/09/2021 15:45;;57759;;;;;;;;;;;;;;(00) 1234-5934;;;;0;0;;1;;FULANO(A) 754;;12.345.678/0001-719;;100040203;;;;;1326;;;;;;4
100792532;92577;;0;Fulano(a) 755;;;12.345.678/0001-720;;;;;;;;CA;;;12.123.123-753;29/11/1961 00:00;do lar;Brasileira;Rua dos Candidatos, Escola Advbox, n 755;;;Ideal;;Floripa;Sc;;(00) 1234-5159;;(00) 9999-1863;;;;;;;FI;1;0;20/06/2018 11:57;;57759;;;;;;;;;;;;;;(00) 1234-5935;;;;0;0;;1;;FULANO(A) 755;;12.345.678/0001-720;;0;;;6279;;827;;;;;;
104987645;92577;;0;Fulano(a) 756;;;12.345.678/0001-721;;;;;;;;SO;;;12.123.123-754;22/08/1986 00:00;Vigilante;Brasileira;Rua dos Candidatos, Escola Advbox, n 756;;;Alvorada;;Floripa;Sc;;(00) 1234-5160;;(00) 9999-1864;;;;;;;FI;1;1;07/04/2021 17:07;;57759;;;;;;;;;;;;;;(00) 1234-5936;;;;0;0;;1;;FULANO(A) 756;;12.345.678/0001-721;;100040203;;;;;1243;;;;;;
14396556;92577;;0;Fulano(a) 757;;;12.345.678/0001-722;;;;;;;;CA;;;12.123.123-755;22/04/1963 00:00;Aposentado;Brasileira;Rua dos Candidatos, Escola Advbox, n 757;;;Amaro Lanari;;Floripa;SC;;(00) 1234-5161;;(00) 9999-1865;;;;;;;FI;1;1;09/11/2016 16:07;;57759;;;;;;;;;;;;;;(00) 1234-5937;;;;0;0;;1;;FULANO(A) 757;;12.345.678/0001-722;;0;;;6279;;604;;;;;;
16473336;92577;;0;Fulano(a) 758;;;12.345.678/0001-723;;;;;;;;;;;12.123.123-756;30/03/1956 00:00;Industriario;Brasileira;Rua dos Candidatos, Escola Advbox, n 758;;;Esperança;;Rib. Do Pinhal;PR;;(00) 1234-5162;;(00) 9999-1866;;;;;;;FI;1;0;14/12/2017 18:19;;57759;;;;;;;;;;;;;;(00) 1234-5938;;;;0;0;;1;;FULANO(A) 758;;12.345.678/0001-723;;0;;;6279;;763;;;;;;
14275898;92577;;0;Fulano(a) 759;;;12.345.678/0001-724;;;;;;;;CA;;;12.123.123-757;14/05/1964 00:00;Industriário;Brasileira;Rua dos Candidatos, Escola Advbox, n 759;;;Bom Jardim;;Ribeirao do Pinhal;PR;;(00) 1234-5163;;(00) 9999-1867;;;;;;;FI;1;0;17/10/2016 11:12;;57759;;;;;;;;;;;;;;(00) 1234-5939;;;;0;0;;1;;FULANO(A) 759;;12.345.678/0001-724;;0;;;6279;;598;;;;;;
15127609;92577;;0;Fulano(a) 760;;;12.345.678/0001-725;;;;;;;;;;;12.123.123-758;09/03/1962 00:00;;Brasileiro;Rua dos Candidatos, Escola Advbox, n 760;;;Ideal;;Ribei. Pinhal;PR;;(00) 1234-5164;;(00) 9999-1868;;;;;;;FI;1;0;29/03/2017 09:50;;57759;;;;;;;;;;;;;;(00) 1234-5940;;;;0;0;;1;;FULANO(A) 760;;12.345.678/0001-725;;0;;;6279;;656;;;;;;
6944479;92577;;0;Fulano(a) 761;;;12.345.678/0001-726;;;;;;;;CA;;;12.123.123-759;31/01/1973 00:00;Industriario;Brasileira;Rua dos Candidatos, Escola Advbox, n 761;;;Bom Jardim;;Floripa;SC;;(00) 1234-5165;;(00) 9999-1869;;;;;;;FI;1;0;18/09/2013 13:44;;57759;;;;;;;;;;;;;;(00) 1234-5941;;;;0;0;;1;;FULANO(A) 761;;12.345.678/0001-726;;0;;;6279;;233;;;;;;
105821386;92577;;0;Fulano(a) 762;;;12.345.678/0001-727;;;;;;;;CA;;;12.123.123-760;30/11/1987 00:00;Vigilante;Brasileiro;Rua dos Candidatos, Escola Advbox, n 762;;;Residencial Bethania;;Florianopolis;SC;;(00) 1234-5166;;(00) 9999-1870;;;;;;;FI;1;1;27/10/2021 14:33;;57759;;;;;;;;;;;;;;(00) 1234-5942;;;;0;0;;1;;FULANO(A) 762;;12.345.678/0001-727;;0;;;;;1337;;;;;;7
4221352;92577;;0;Fulano(a) 763;;;12.345.678/0001-728;;;;;;;;CA;;;12.123.123-761;30/05/1985 00:00;Estudante;Brasileira;Rua dos Candidatos, Escola Advbox, n 763;;;Ideal;;Florianopolis;SC;;(00) 1234-5167;;(00) 9999-1871;;;;;;;FI;1;1;04/07/2012 09:58;;57759;;;;;;;;;;;;;;(00) 1234-5943;;;;0;0;;1;;FULANO(A) 763;;12.345.678/0001-728;;0;;;;;3;;;;;;
100827991;92577;;0;Fulano(a) 764;;;12.345.678/0001-729;;;;;;;;CA;;;12.123.123-762;25/10/1960 00:00;Mecânico de manutenção;Brasileira;Rua dos Candidatos, Escola Advbox, n 764;;;Canaã;;Florianopolis;SC;;(00) 1234-5168;;(00) 9999-1872;;;;;;;FI;1;0;28/06/2018 16:28;;57759;;;;;;;;;;;;;;(00) 1234-5944;;;;0;0;;1;;FULANO(A) 764;;12.345.678/0001-729;;0;;;;;836;;;;;;
14458533;92577;;0;Fulano(a) 765;;;12.345.678/0001-730;;;;;;;;CA;;;12.123.123-763;15/01/1958 00:00;Do lar;Brasileira;Rua dos Candidatos, Escola Advbox, n 765;;;Ideal;;Floripa;Sc;;(00) 1234-5169;;(00) 9999-1873;;;;;;;FI;1;0;23/11/2016 14:13;;57759;;;;;;;;;;;;;;(00) 1234-5945;;;;0;0;;1;;FULANO(A) 765;;12.345.678/0001-730;;0;;;6279;;605;;;;;;
104639505;92577;;0;Fulano(a) 766;;;12.345.678/0001-731;;;;;;;;CA;;;12.123.123-764;21/09/1983 00:00;Vigilante;Brasileiro;Rua dos Candidatos, Escola Advbox, n 766;;;São José;;Floripa;Sc;;(00) 1234-5170;;(00) 9999-1874;;;;;;;FI;1;1;14/01/2021 08:40;;57759;;;;;;;;;;;;;;(00) 1234-5946;;;;0;0;;1;;FULANO(A) 766;;12.345.678/0001-731;;100040198;;;;;1198;;;;;;7
4491776;92577;;0;Fulano(a) 767;;;12.345.678/0001-732;;;;;;;;CA;;;12.123.123-765;26/09/1964 00:00;Aposentado;Brasileiro;Rua dos Candidatos, Escola Advbox, n 767;;;Cidade Nobre;;Floripa;SC;;(00) 1234-5171;;(00) 9999-1875;;;;;;;FI;1;1;24/08/2012 19:05;;57759;;;;;;;;;;;;;;(00) 1234-5947;;;;0;0;;1;;FULANO(A) 767;;12.345.678/0001-732;;0;;;6280;;74;;;;;;
100865738;92577;;0;Fulano(a) 768;;;12.345.678/0001-733;;;;;;;;CA;;;12.123.123-766;29/09/1943 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 768;;;Centro;;Rib. Do Pinhal;PR;;(00) 1234-5172;;(00) 9999-1876;;;;;;;FI;1;0;09/07/2018 14:28;;57759;;;;;;;;;;;;;;(00) 1234-5948;;;;0;0;;1;;FULANO(A) 768;;12.345.678/0001-733;;0;;;;;842;;;;;;
14502195;92577;;0;Fulano(a) 769;;;12.345.678/0001-734;;;;;;;;SO;;;12.123.123-767;22/10/2007 00:00;Menor impúbere;Brasileira;Rua dos Candidatos, Escola Advbox, n 769;;;Iguaçu;;Ribeirao do Pinhal;PR;;(00) 1234-5173;;(00) 9999-1877;;;;;;;FI;1;1;01/12/2016 14:30;;57759;;;;;;;;;;;;;;(00) 1234-5949;;;;0;0;;1;;FULANO(A) 769;;12.345.678/0001-734;;0;;;7461;;607;;;;;;
15283451;92577;;0;Fulano(a) 770;;;12.345.678/0001-735;;;;;;;;;;;12.123.123-768;02/09/1970 00:00;;;Rua dos Candidatos, Escola Advbox, n 770;;;Irmãos Marianos;;Ribei. Pinhal;PR;;(00) 1234-5174;;(00) 9999-1878;;;;;;;FI;1;0;26/04/2017 16:31;;57759;;;;;;;;;;;;;;(00) 1234-5950;;;;0;0;;1;;FULANO(A) 770;;12.345.678/0001-735;;0;;;;;671;;;;;;
10966375;92577;;0;Fulano(a) 771;;;12.345.678/0001-736;;;;;;Linhas Aéreas;;;;;12.123.123-769;;;;Rua dos Candidatos, Escola Advbox, n 771;;;Centro;;Floripa;SC;;(00) 1234-5175;;(00) 9999-1879;;;;;;;JU;2;1;15/05/2015 14:32;;0;;;;;;;;;;;;;;(00) 1234-5951;;;;0;0;;1;;FULANO(A) 771;;12.345.678/0001-736;;0;;;;;;;;;;;
100737317;92577;;0;Fulano(a) 772;;;12.345.678/0001-737;;;;;;;;CA;;;12.123.123-770;11/05/1967 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 772;;;Parque das Águas;;Florianopolis;SC;;(00) 1234-5176;;(00) 9999-1880;;;;;;;FI;1;0;07/06/2018 09:31;;57759;;;;;;;;;;;;;;(00) 1234-5952;;;;0;0;;1;;FULANO(A) 772;;12.345.678/0001-737;;0;;;;;821;;;;;;
104522735;92577;;0;Fulano(a) 773;;;12.345.678/0001-738;;;;;;;;CA;;;12.123.123-771;17/06/1962 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 773;;;Veneza;;Florianopolis;SC;;(00) 1234-5177;;(00) 9999-1881;;;;;;;FI;1;0;02/12/2020 13:20;;57759;;;;;;;;;;;;;;(00) 1234-5953;;;;0;0;;1;;FULANO(A) 773;;12.345.678/0001-738;;0;;;;;1186;;;;;;
100131863;92577;;0;Fulano(a) 774;;;12.345.678/0001-739;;;;;;;;CA;;;12.123.123-772;29/11/1965 00:00;Pintor;Brasileiro;Rua dos Candidatos, Escola Advbox, n 774;;;Vila Celeste;;Florianopolis;SC;;(00) 1234-5178;;(00) 9999-1882;;;;;;;FI;1;1;29/01/2018 11:02;;57759;;;;;;;;;;;;;;(00) 1234-5954;;;;0;0;;1;;FULANO(A) 774;;12.345.678/0001-739;;0;;;6279;;770;;;;;;
12443316;92577;;0;Fulano(a) 775;;;12.345.678/0001-740;;;;;;;;CA;;;12.123.123-773;27/02/1961 00:00;Industriario;Brasileiro;Rua dos Candidatos, Escola Advbox, n 775;;;Vila Celeste;;Floripa;Sc;;(00) 1234-5179;;(00) 9999-1883;;;;;;;FI;1;1;10/12/2015 11:18;;57759;;;;;;;;;;;;;;(00) 1234-5955;;;;0;0;;1;;FULANO(A) 775;;12.345.678/0001-740;;100040672;;;6279;;525;;;;;;
13276623;92577;;0;Fulano(a) 776;;;12.345.678/0001-741;;;;;;;;;;;12.123.123-774;;;;Rua dos Candidatos, Escola Advbox, n 776;;;Iguaçu;;Floripa;SC;;(00) 1234-5180;;(00) 9999-1884;;;;;;;JU;2;1;04/05/2016 14:49;;0;;;;;;;;;;;;;;(00) 1234-5956;;;;0;0;;1;;FULANO(A) 776;;12.345.678/0001-741;;0;;;;;;;;;;;
11217398;92577;;0;Fulano(a) 777;;;12.345.678/0001-742;;;;;;;;CA;;;12.123.123-775;25/02/1962 00:00;Aposentado;Brasileiro;Rua dos Candidatos, Escola Advbox, n 777;;;Ideal;;Florianopolis;SC;;(00) 1234-5181;;(00) 9999-1885;;;;;;;FI;1;1;17/06/2015 11:32;;57759;;;;;;;;;;;;;;(00) 1234-5957;;;;0;0;;1;;FULANO(A) 777;;12.345.678/0001-742;;0;;;7461;;466;;;;;;
14551600;92577;;0;Fulano(a) 778;;;12.345.678/0001-743;;;;;;;;CA;;;12.123.123-776;;Analista de sistemas;Brasileira;Rua dos Candidatos, Escola Advbox, n 778;;;Bom Jardim;;Florianopolis;SC;;(00) 1234-5182;;(00) 9999-1886;;;;;;;FI;1;1;12/12/2016 14:21;;57759;;;;;;;;;;;;;;(00) 1234-5958;;;;0;0;;1;;FULANO(A) 778;;12.345.678/0001-743;;0;;;;;610;;;;;;
15283066;92577;;0;Fulano(a) 779;;;12.345.678/0001-744;;;;;;;;;;;12.123.123-777;26/07/1958 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 779;;;;;Florianopolis;SC;;(00) 1234-5183;;(00) 9999-1887;;;;;;;FI;1;0;26/04/2017 16:01;;57759;;;;;;;;;;;;;;(00) 1234-5959;;;;0;0;;1;;FULANO(A) 779;;12.345.678/0001-744;;0;;;6279;;670;;;;;;
103730443;92577;;0;Fulano(a) 780;;;12.345.678/0001-745;;;;;;;;;;;12.123.123-778;;;;Rua dos Candidatos, Escola Advbox, n 780;;;Monsenhor Messias;;Floripa;Sc;;(00) 1234-5184;;(00) 9999-1888;;;;;;;JU;2;1;13/05/2020 14:41;;0;;;;;;;;;;;;;;(00) 1234-5960;;;;0;0;;1;;FULANO(A) 780;;12.345.678/0001-745;;0;;;;;;;;;;;
8588682;92577;;0;Fulano(a) 781;;;12.345.678/0001-746;;;;;;;;DV;;;12.123.123-779;15/12/1953 00:00;do lar;Brasileira;Rua dos Candidatos, Escola Advbox, n 781;;;Iguaçu;;Floripa;Sc;;(00) 1234-5185;;(00) 9999-1889;;;;;;;FI;1;0;15/05/2014 15:19;;57759;;;;;;;;;;;;;;(00) 1234-5961;;;;0;0;;1;;FULANO(A) 781;;12.345.678/0001-746;;0;;;6279;;324;;;;;;
12612885;92577;;0;Fulano(a) 782;;;12.345.678/0001-747;;;;;;;;CA;;;12.123.123-780;01/01/1961 00:00;Industriario;Brasileiro;Rua dos Candidatos, Escola Advbox, n 782;;;Vila Celeste;;Floripa;SC;;(00) 1234-5186;;(00) 9999-1890;;;;;;;FI;1;0;20/01/2016 16:36;;57759;;;;;;;;;;;;;;(00) 1234-5962;;;;0;0;;1;;FULANO(A) 782;;12.345.678/0001-747;;0;;;6279;;536;;;;;;
4987541;92577;;0;Fulano(a) 783;;;12.345.678/0001-748;;;;;;;;CA;;;12.123.123-781;;Programador;Brasileira;Rua dos Candidatos, Escola Advbox, n 783;;;Bethânia;;Rib. Do Pinhal;PR;;(00) 1234-5187;;(00) 9999-1891;;;;;;;FI;1;1;05/12/2012 11:46;;57759;;;;;;;;;;;;;;(00) 1234-5963;;;;0;0;;1;;FULANO(A) 783;;12.345.678/0001-748;;0;;;6279;;131;;;;;;
15287463;92577;;0;Fulano(a) 784;;;12.345.678/0001-749;;;;;;;;;;;12.123.123-782;24/08/1967 00:00;;Brasileiro;Rua dos Candidatos, Escola Advbox, n 784;;;;;Ribeirao do Pinhal;PR;;(00) 1234-5188;;(00) 9999-1892;;;;;;;FI;1;0;27/04/2017 11:42;;57759;;;;;;;;;;;;;;(00) 1234-5964;;;;0;0;;1;;FULANO(A) 784;;12.345.678/0001-749;;0;;;;;672;;;;;;
14562533;92577;;0;Fulano(a) 785;;;12.345.678/0001-750;;;;;;;;;;;12.123.123-783;;;Brasileira;Rua dos Candidatos, Escola Advbox, n 785;;;Cidade Nobre;;Ribei. Pinhal;PR;;(00) 1234-5189;;(00) 9999-1893;;;;;;;FI;2;1;13/12/2016 22:00;;0;;;;;;;;;;;;;;(00) 1234-5965;;;;0;0;;1;;FULANO(A) 785;;12.345.678/0001-750;;0;;;;;;;;;;;
100237135;92577;;0;Fulano(a) 786;;;12.345.678/0001-751;;;;;;;;CA;;;12.123.123-784;20/06/1965 00:00;Motorista;Brasileiro;Rua dos Candidatos, Escola Advbox, n 786;;;Bom Jardim;;Floripa;SC;;(00) 1234-5190;;(00) 9999-1894;;;;;;;FI;1;0;21/02/2018 11:36;;57759;;;;;;;;;;;;;;(00) 1234-5966;;;;0;0;;1;;FULANO(A) 786;;12.345.678/0001-751;;0;;;6279;;775;;;;;;
8469267;92577;;0;Fulano(a) 787;;;12.345.678/0001-752;;;;;;;;CA;;;12.123.123-785;27/09/1961 00:00;Ascensorista;Brasileira;Rua dos Candidatos, Escola Advbox, n 787;;;Ideal;;Florianopolis;SC;;(00) 1234-5191;;(00) 9999-1895;;;;;;;FI;1;1;30/04/2014 15:17;;57759;;;;;;;;;;;;;;(00) 1234-5967;;;;0;0;;1;;FULANO(A) 787;;12.345.678/0001-752;;0;;;7461;;316;;;;;;
9543708;92577;;0;Fulano(a) 788;;;12.345.678/0001-753;;;;;;;;CA;;;12.123.123-786;18/08/1966 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 788;;;Chácaras Oliveira;;Florianopolis;SC;;(00) 1234-5192;;(00) 9999-1896;;;;;;;FI;1;1;06/10/2014 10:41;;57759;;;;;;;;;;;;;;(00) 1234-5968;;;;0;0;;1;;FULANO(A) 788;;12.345.678/0001-753;;0;;;6280;;373;;;;;;
14756973;92577;;0;Fulano(a) 789;;;12.345.678/0001-754;;;;;;;;CA;;;12.123.123-787;03/07/1970 00:00;Autonomo;Brasileira;Rua dos Candidatos, Escola Advbox, n 789;;;Veneza;;Florianopolis;SC;;(00) 1234-5193;;(00) 9999-1897;;;;;;;FI;1;1;25/01/2017 16:39;;57759;;;;;;;;;;;;;;(00) 1234-5969;;;;0;0;;1;;FULANO(A) 789;;12.345.678/0001-754;;0;;;6279;;621;;;;;;
14577123;92577;;0;Fulano(a) 790;;;12.345.678/0001-755;;;;;;;;CA;;;12.123.123-788;23/03/1965 00:00;Industriário;Brasileira;Rua dos Candidatos, Escola Advbox, n 790;;;Bethânia;;Floripa;Sc;;(00) 1234-5194;;(00) 9999-1898;;;;;;;FI;1;1;15/12/2016 17:03;;57759;;;;;;;;;;;;;;(00) 1234-5970;;;;0;0;;1;;FULANO(A) 790;;12.345.678/0001-755;;0;;;6279;;613;;;;;;
10892110;92577;;0;Fulano(a) 791;;;12.345.678/0001-756;;;;;;;;CA;;;12.123.123-789;11/07/1958 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 791;;;Canaã;;Floripa;Sc;;(00) 1234-5195;;(00) 9999-1899;;;;;;;FI;1;0;07/05/2015 17:12;;57759;;;;;;;;;;;;;;(00) 1234-5971;;;;0;0;;1;;FULANO(A) 791;;12.345.678/0001-756;;0;;;6279;;448;;;;;;
105349342;92577;;0;Fulano(a) 792;;;12.345.678/0001-757;;;;;;;;;;;12.123.123-790;;;;Rua dos Candidatos, Escola Advbox, n 792;;;Monsenhor Messias;;Floripa;SC;;(00) 1234-5196;;(00) 9999-1900;;;;;;;JU;2;1;05/07/2021 15:49;;0;;;;;;;;;;;;;;(00) 1234-5972;;;;0;0;;1;;FULANO(A) 792;;12.345.678/0001-757;;0;;;;;;;;;;;
14983406;92577;;0;Fulano(a) 793;;;12.345.678/0001-758;;;;;;;;;;;12.123.123-791;25/08/1987 00:00;;Brasiliero;Rua dos Candidatos, Escola Advbox, n 793;;;Caravelas;;Rib. Do Pinhal;PR;;(00) 1234-5197;;(00) 9999-1901;;;;;;;FI;1;0;07/03/2017 14:01;;57759;;;;;(31) 9884-15967;;;;;;;;;(00) 1234-5973;;;;0;0;;1;;FULANO(A) 793;;12.345.678/0001-758;;0;;;;;635;;;;;;
14983666;92577;;0;Fulano(a) 794;;;12.345.678/0001-759;;;;;;;;;;;12.123.123-792;26/10/1965 00:00;;;Rua dos Candidatos, Escola Advbox, n 794;;;;;Ribeirao do Pinhal;PR;;(00) 1234-5198;;(00) 9999-1902;;;;;;;FI;1;0;07/03/2017 14:21;;57759;;;;;;;;;;;;;;(00) 1234-5974;;;;0;0;;1;;FULANO(A) 794;;12.345.678/0001-759;;0;;;;;636;;;;;;
14984314;92577;;0;Fulano(a) 795;;;12.345.678/0001-760;;;;;;;;;;;12.123.123-793;01/02/1970 00:00;;Brasileiro;Rua dos Candidatos, Escola Advbox, n 795;;;;;Ribei. Pinhal;PR;;(00) 1234-5199;;(00) 9999-1903;;;;;;;FI;1;0;07/03/2017 15:05;;57759;;;;;;;;;;;;;;(00) 1234-5975;;;;0;0;;1;;FULANO(A) 795;;12.345.678/0001-760;;0;;;6279;;637;;;;;;
100452576;92577;;0;Fulano(a) 796;;;12.345.678/0001-761;;;;;;;;CA;;;12.123.123-794;09/11/1980 00:00;Desempregado;Brasileiro;Rua dos Candidatos, Escola Advbox, n 796;;;Centro;;Floripa;SC;;(00) 1234-5200;;(00) 9999-1904;;;;;;;FI;1;1;05/04/2018 09:15;;57759;;;;;;;;;;;;;;(00) 1234-5976;;;;0;0;;1;;FULANO(A) 796;;12.345.678/0001-761;;0;;;6279;;796;;;;;;
9311392;92577;;0;Fulano(a) 797;;;12.345.678/0001-762;;;;;;;;CA;;;12.123.123-795;27/04/1985 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 797;;;Iguaçu;;Florianopolis;SC;;(00) 1234-5201;;(00) 9999-1905;;;;;;;FI;1;1;29/08/2014 14:26;;57759;;;;;;;;;;;;;;(00) 1234-5977;;;;0;0;;1;;FULANO(A) 797;;12.345.678/0001-762;;0;;;;;358;;;;;;
10899548;92577;;0;Fulano(a) 798;;;12.345.678/0001-763;;;;;;;;;;;12.123.123-796;;;;Rua dos Candidatos, Escola Advbox, n 798;;;Cidade Mocoes;;Florianopolis;SC;;(00) 1234-5202;;(00) 9999-1906;;;;;;;JU;2;1;08/05/2015 14:34;;0;;;;;;;;;;;;;;(00) 1234-5978;;;;0;0;;1;;FULANO(A) 798;;12.345.678/0001-763;;0;;;;;;;;;;;
10028217;92577;;0;Fulano(a) 799;;;12.345.678/0001-764;;;;;;;;CA;;;12.123.123-797;29/11/1966 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 799;;;Vila Celeste;;Florianopolis;SC;;(00) 1234-5203;;(00) 9999-1907;;;;;;;FI;1;1;18/12/2014 17:08;;57759;;;;;;;;;;;;;;(00) 1234-5979;;;;0;0;;1;;FULANO(A) 799;;12.345.678/0001-764;;100040197;;;6279;;398;;;;;;
15001493;92577;;0;Fulano(a) 800;;;12.345.678/0001-765;;;;;;;;CA;;;12.123.123-798;09/02/1968 00:00;;Brasiliero;Rua dos Candidatos, Escola Advbox, n 800;;;;;Floripa;Sc;;(00) 1234-5204;;(00) 9999-1908;;;;;;;FI;1;0;09/03/2017 17:26;;57759;;;;;;;;;;;;;;(00) 1234-5980;;;;0;0;;1;;FULANO(A) 800;;12.345.678/0001-765;;0;;;6279;;639;;;;;;
101204835;92577;;0;Fulano(a) 801;;;12.345.678/0001-766;;;;;;;;CA;;;12.123.123-799;21/07/1951 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 801;;;Bom Jardim;;Floripa;SC;;(00) 1234-5205;;(00) 9999-1909;;;;;;;FI;1;0;18/09/2018 17:46;;57759;;;;;;;;;;;;;;(00) 1234-5981;;;;0;0;;1;;FULANO(A) 801;;12.345.678/0001-766;;0;;;;;877;;;;;;
15001707;92577;;0;Fulano(a) 802;;;12.345.678/0001-767;;;;;;;;CA;;;12.123.123-800;31/03/1967 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 802;;;Iguaçu;;Florianopolis;SC;;(00) 1234-5206;;(00) 9999-1910;;;;;;;FI;1;0;09/03/2017 17:48;;57759;;;;;;;;;;;;;;(00) 1234-5982;;;;0;0;;1;;FULANO(A) 802;;12.345.678/0001-767;;0;;;6279;;640;;;;;;
15289077;92577;;0;Fulano(a) 803;;;12.345.678/0001-768;;;;;;;;CA;;;12.123.123-801;27/05/1964 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 803;;;Bom Jardim;;Florianopolis;SC;;(00) 1234-5207;;(00) 9999-1911;;;;;;;FI;1;0;27/04/2017 14:39;;57759;;;;;;;;;;;;;;(00) 1234-5983;;;;0;0;;1;;FULANO(A) 803;;12.345.678/0001-768;;0;;;;;673;;;;;;
9396576;92577;;0;Fulano(a) 804;;;12.345.678/0001-769;;;;;;;;UE;;;12.123.123-802;23/08/1982 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 804;;;Bom Jardim;;Florianopolis;SC;;(00) 1234-5208;;(00) 9999-1912;;;;;;;FI;1;0;12/09/2014 17:47;;57759;;;;;;;;;;;;;;(00) 1234-5984;;;;0;0;;1;;FULANO(A) 804;;12.345.678/0001-769;;0;;;6279;;364;;;;;;
15053019;92577;;0;Fulano(a) 805;;;12.345.678/0001-770;;;;;;;;;;;12.123.123-803;13/11/1970 00:00;;Brasileiro;Rua dos Candidatos, Escola Advbox, n 805;;;Imbaúbas;;Floripa;Sc;;(00) 1234-5209;;(00) 9999-1913;;;;;;;FI;1;0;20/03/2017 13:43;;57759;;;;;;;;;;;;;;(00) 1234-5985;;;;0;0;;1;;FULANO(A) 805;;12.345.678/0001-770;;0;;;6279;;646;;;;;;
9997868;92577;;0;Fulano(a) 806;;;12.345.678/0001-771;;;;;;;;;;;12.123.123-804;;;;Rua dos Candidatos, Escola Advbox, n 806;;;Centro;;Floripa;Sc;;(00) 1234-5210;;(00) 9999-1914;;;;;;;JU;2;1;15/12/2014 14:11;;0;;;;;;;;;;;;;;(00) 1234-5986;;;;0;0;;1;;FULANO(A) 806;;12.345.678/0001-771;;0;;;;;;;;;;;
9898036;92577;;0;Fulano(a) 807;;;12.345.678/0001-772;;;;;;;;SO;;;12.123.123-805;05/12/1965 00:00;Técnica em Raio X;Brasileira;Rua dos Candidatos, Escola Advbox, n 807;;;Mangueiras;;Floripa;SC;;(00) 1234-5211;;(00) 9999-1915;;;;;;;FI;1;1;26/11/2014 17:30;;57759;;;;;;;;;;;;;;(00) 1234-5987;;;;0;0;;1;;FULANO(A) 807;;12.345.678/0001-772;;0;;;6279;;395;;;;;;
